id_left,title_left,category_left,description_left,id_right,title_right,category_right,description_right
9648984," ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",Computers_and_Accessories,"""
                            Lenovo ThinkPad 11e Chromebook 20GF - Celeron N3160 / 1.6 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6"" 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - graphite black
                        ""@en ",14958098," ""HP 36 GB 10K rpm FC disk hard drive"" ""Product data HP drive internal drives (238590-B21)""",Computers_and_Accessories,"""
                                    Long product name HP 36 GB 10K rpm FC disk hard disk drive
                    :
                    The short editorial description of HP 36 GB 10K rpm FC disk hard disk drive
                    
                    HP Fiber Channel Hard Disk Drives
                            "", ""
                More>>>
                
                
                                                
                                            
                            Short summary description HP 36 GB 10K rpm FC disk hard disk drive:
                            This short summary of the HP 36 GB 10K rpm FC disk hard disk drive data-sheet is auto-generated and uses the product title and the first six key specs.
                            HP 36 GB 10K rpm FC disk
                        
                                                                
                            Long summary description HP 36 GB 10K rpm FC disk hard disk drive :
                            HP 36 GB 10K rpm FC disk
                            This is an auto-generated long summary of HP 36 GB 10K rpm FC disk hard disk drive based on the first three specs of the first five spec groups.


                        
                                    
            "" "
9648984," ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",Computers_and_Accessories,"""
                            Lenovo ThinkPad 11e Chromebook 20GF - Celeron N3160 / 1.6 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6"" 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - graphite black
                        ""@en ",1072814," ""HP Pavilion 15-cc109na Laptop""@en",Computers_and_Accessories," sophisticated design 4 cores); 39.6 cm (15.6') diagonal FHD IPS anti-glare WLED-backlit (1920 x 1080); 8 GB memory; 1 TB HDD storage; 128 SSD HP Fast Charge; HD Webcam; USB-C; Optical Drive; ""@en 6 MB cache up to 3.4 GHz with Intel® Turbo Boost Technology the all-new Pavilion laptop brings perfect balance of performance and style. Windows 10 Home 64; Core™ i5-8250U (1.6 base frequency "" Create share everything you love on a loaded powerful features. With modern"
9648984," ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",Computers_and_Accessories,"""
                            Lenovo ThinkPad 11e Chromebook 20GF - Celeron N3160 / 1.6 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6"" 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - graphite black
                        ""@en ",15795271," ""SanDisk 128 GB CF Extreme Pro 160MB/s - SDCFXPS-128G-X46"" "" SanDisk SDCFXPS-128G-X46 | WTS Broadcast",Computers_and_Accessories,"""Sandisk SDCFXP-128G-X46 (SDCFXP128GX46) 128GB CF Extreme Pro 100MB/s Compact Flash Card<br />
<br />
SanDisk Extreme&reg; Pro&trade; CompactFlash&reg; 128 GB card. With lightning-fast speed (up to 100 MB/sec* write), you&rsquo;ll be able to capture more frames per second and with Video Performance Guarantee (VPG) &dagger;&dagger; enabled, allowing you to get Full HD video&dagger; performance&mdash;get more out of your professional DSLR camera. And with up to<br />
128 GB** of storage, you&rsquo;ll be ready for more RAW+JPEG and Full HD video too, even in 3D&dagger;. Trust SanDisk&reg; to get more out of your professional digital SLR camera.<br />
<br />
* Up to 100 MB/s write speed; read speed lower. Based on SanDisk internal testing; performance may be lower depending upon host device.<br />
1 megabyte (MB) = 1 million bytes. X = 150 KB/sec.<br />
** 1 gigabyte (GB) = 1 billion bytes. Some capacity not available for data storage.<br />
*** 30 years warranty in Germany and regions not recognizing lifetime limited warranty.<br />
&dagger; Full HD video (1920x1080x30fps), HD and 3D video support may vary based upon host device, file size, resolution, compression, bit rate,<br />
content, and other factors.<br />
&dagger; &dagger; Video Performance Guarantee enabled to ensure Full HD video&dagger; recording at 20 MB/sec minimum sustained write speed. 1 megabyte (MB) =<br />
1 million bytes."" "
9648984," ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",Computers_and_Accessories,"""
                            Lenovo ThinkPad 11e Chromebook 20GF - Celeron N3160 / 1.6 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6"" 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - graphite black
                        ""@en ",8636232," ""Lenovo ThinkPad L460 20FU - 14"" Core i5 6300U 4 GB RAM 192 SSD"" "" Lenovo SSD 20FU002BUS Notebook Computers CDW.com",Computers_and_Accessories,"""With memory, you can run multiple high-end software applications without stalling your PC. Visuals look great on the ThinkPad L460, thanks to integrated Intel HD graphics. Whether you're creating presentations, writing reports, or kicking back with a movie, the L460 fits the bill.At just 0.96"" thin and weighing in at as little as 1.9 kg, the L460 is a great choice for on-the-go professionals. But, the L460 is also durable. It meets 12 US military-spec tests for ruggedness, durability, and quality. In addition, innovative roll-cage technology and glass-fiber reinforced plastic add extra strength and rigidity."" "
9648984," ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",Computers_and_Accessories,"""
                            Lenovo ThinkPad 11e Chromebook 20GF - Celeron N3160 / 1.6 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6"" 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - graphite black
                        ""@en ",4923343," ""HyperX Predator - solid state drive 480 GB PCI Express 2.0 x4"" "" HyperX x4 SHPM2280P2/480G Solid State Drives (SSDs) CDW.com",Computers_and_Accessories,"""HyperX Predator SSD offers large capacities and incredible speeds with both compressible and incompressible data to take your system to the edge. Faster than SATA-based SSDs, it delivers speeds of up to 1400 MB/s read and 1000 MB/s write for ultra-responsive multitasking and an overall faster system.It features a PCIe Gen 2.0 x4 interface for high performance and an M.2 form factor to fit the next generation of desktops with an M.2 PCIe slot."" "
9648984," ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",Computers_and_Accessories,"""
                            Lenovo ThinkPad 11e Chromebook 20GF - Celeron N3160 / 1.6 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6"" 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - graphite black
                        ""@en ",9333597," ""HP Intel Xeon 5130 2GHz 4MB L2 processor"" ""Product data HP processor processors (417772-B21)""",Computers_and_Accessories,"""
                More>>>
                
                
                                    
                        
                             HP Intel Xeon 5130 2GHz 4MB L2 processor:
                            The official marketing text of HP Intel Xeon 5130 2GHz 4MB L2 processor as supplied by the manufacturer

                            Intel Virtualization Technology allows one hardware platform to function as multiple “virtual” platforms. It offers improved manageability by limiting downtime and maintaining productivity by isolating computing activities into separate partitions.

Intel 64 architecture delivers 64-bit computing on server, workstation, desktop and mobile platforms when combined with supporting software. Intel 64 architecture improves performance by allowing systems to address more than 4 GB of both virtual and physical memory.

Idle States are used to save power when the processor is idle. C0 is the operational state, meaning that the CPU is doing useful work. C1 is the first idle state, C2 the second, and so on, where more power saving actions are taken for numerically higher C-states.

Enhanced Intel SpeedStep Technology is an advanced means of enabling high performance while meeting the power-conservation needs of mobile systems. Conventional Intel SpeedStep Technology switches both voltage and frequency in tandem between high and low levels in response to processor load. Enhanced Intel SpeedStep Technology builds upon that architecture using design strategies such as Separation between Voltage and Frequency Changes, and Clock Partitioning and Recovery.

Thermal Monitoring Technologies protect the processor package and the system from thermal failure through several thermal management features. An on-die Digital Thermal Sensor detects the core's temperature, and the thermal management features reduce package power consumption and thereby temperature when required in order to remain within normal operating limits.

Execute Disable Bit is a hardware-based security feature that can reduce exposure to viruses and malicious-code attacks and prevent harmful software from executing and propagating on the server or network.

                        
                    
                                                
                                            
                            Short summary description HP Intel Xeon 5130 2GHz 4MB L2 processor:
                            This short summary of the HP Intel Xeon 5130 2GHz 4MB L2 processor data-sheet is auto-generated and uses the product title and the first six key specs.
                            HP Intel Xeon 5130, Intel® Xeon® 5000 Sequence, 2 GHz, LGA 771 (Socket J), Server/workstation, 65 nm, 64-bit
                        
                                                                
                            Long summary description HP Intel Xeon 5130 2GHz 4MB L2 processor :
                            HP Intel Xeon 5130. Processor family: Intel® Xeon® 5000 Sequence, Processor frequency: 2 GHz, Processor socket: LGA 771 (Socket J). VID Voltage Range: 1 - 1.5 V. Thermal Design Power (TDP): 65 W, Number of Processing Die Transistors: 291 M, Processing Die size: 143 mm². Intel® Virtualization Technology (Intel® VT): VT-x
                            This is an auto-generated long summary of HP Intel Xeon 5130 2GHz 4MB L2 processor based on the first three specs of the first five spec groups.


                        
                                    
            "", ""
                                    Long product name HP Intel Xeon 5130 2GHz 4MB L2 processor
                    :
                    The short editorial description of HP Intel Xeon 5130 2GHz 4MB L2 processor
                    
                    Intel Xeon Processor 5130 (4M Cache, 2.00 GHz, 1333 MHz FSB)
                            "" "
9648984," ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",Computers_and_Accessories,"""
                            Lenovo ThinkPad 11e Chromebook 20GF - Celeron N3160 / 1.6 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 11.6"" 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - graphite black
                        ""@en ",1876606," ""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-28800 3600MHz Dual Channel Kit ""@en 2x8GB | CMK16GX4M2B3600C18 Novatech""@en",Computers_and_Accessories,"""DDR4, 3600MHz, CL18, 1.35v, XMP 2.0, Lifetime Warranty""@en "
9639440," ""Buy Online | GALAX GeForce GTX 1080 HOF 8GB Graphic Card Price in India""@en-US",Computers_and_Accessories,"""
	GALAX GeForce GTX 1080 HOF 8GB Graphic Card
""@en-US ",15118620," ""Buy Online | MSI GeForce GTX 1080 ARMOR 8G OC Graphic Card Price in India""@en-US",Computers_and_Accessories,"""
	MSI GeForce GTX 1080 ARMOR 8G OC Graphic Card
""@en-US "
9639440," ""Buy Online | GALAX GeForce GTX 1080 HOF 8GB Graphic Card Price in India""@en-US",Computers_and_Accessories,"""
	GALAX GeForce GTX 1080 HOF 8GB Graphic Card
""@en-US ",3480000," ""128 GB - USB3.0 DataTraveler 100 G3""@en, "" 128 G3 ""@en",Computers_and_Accessories,"""
            
              •
              Capacity:
              128 GB
            
            
              •
              USB:
              3.0 
            
            
              •
              Read (up to):
              Max. 100 MB/s
            
            
              •
              Write (up to):
              Max. 10 MB/s
            
            
              •
              Connection:
              1x Typ-A 
            
            
              •
              Specification:
              Retractable plug 
            
            
              •
              Length:
              60 mm
            
            
              •
              Width:
              21.2 mm
            
            
              •
              Height:
              10 mm
            
            
              •
              Type:
              Memory stick 
            
            
              •
              Memory:
              128 GB
            
            
              •
              Operating temperature:
              0 ... +60 °C
            
            
              •
              Storage temperature:
              -20 ... +85 °C
            
            
              •
              Warranty:
              5 year(s)
            
          ""@en "
9597875," ""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",Computers_and_Accessories,"""The Carbide Series 330R Blackout Edition starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.""@en ",4327380," ""Cooler Master Elite 130 Mini ITX Case ""@en | RC-130-KKN1 Novatech""@en",Computers_and_Accessories,"""Mini ITX, Up to 5 HDD, Fans Included, Solid Side Panel, Water Cooler Support, Full Length GPU Support, No PSU""@en "
9597875," ""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",Computers_and_Accessories,"""The Carbide Series 330R Blackout Edition starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.""@en ",2744906," ""Corsair Carbide 400R Midi Tower Case - Black (CC-9011011-WW)""@en ""▷ Corsair (CC-9011011-WW) | OcUK""@en",Computers_and_Accessories,"""The 400R is the perfect combination of features, airflow, and expansion room. With USB 3.0, eight expansion slots, and room for up to 10 fans, the 400R lets you upgrade how and when you want.""@en "
9597875," ""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",Computers_and_Accessories,"""The Carbide Series 330R Blackout Edition starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.""@en ",4844266," ""Corsair Carbide Air 240 Cube Case - Black""@en Black LN58820 CC-9011070-WW | SCAN UK""@en",Computers_and_Accessories,"""Corsair Carbide Series Air 240 High Airflow micro-ATX PC Case - Black                                             ""@en "
9597875," ""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",Computers_and_Accessories,"""The Carbide Series 330R Blackout Edition starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.""@en ",11661586," ""Corsair Carbide Series 330R Ultra-Silent - Blackout Edition mid tower A"" "" Corsair A CC-9011076-WW Computer Cases CDW.com",Computers_and_Accessories,"""The Carbide Series 330R starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.It's designed for systems that will go into media rooms, bedrooms, dorm rooms, or any place where both silence and performance are essential. Sound damped doors and panels and clever intake fan design are combined with generous expansion room and builder-friendly features to allow you to build a silent PC that can pack a lot of power for gaming and high-definition media streaming."" "
9597875," ""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en",Computers_and_Accessories,"""The Carbide Series 330R Blackout Edition starts with the award-winning original 330R, and adds a black anodized front panel with a three-speed fan controller.""@en ",15489378," ""Corsair Carbide 400Q V2 Silent Midi Tower Gaming Case - Black (CC-9011100-WW)""@en ""▷ Corsair Blac… | OcUK""@en",Computers_and_Accessories,"""We’ve engineered the Carbide Quiet 400Q to pack all the power and expandability you need into a gorgeous, compact steel case design.""@en "
